Id;AccountId;salesforce_id;empresa_id;Id_account;Name;NIPC__c;Phone;Email__c;Segment__c;CAE__c;OwnerId;Gestor_de_Servicos__c;Aux_Nome_Concelho__c;Aux_Concelho__c;County__c;Concelho__c;Distrito__c;District__c;Address__c;Postal_Code__c;LastModifiedDate;nome_empresa;cae_id;cae
02i7S00000155fAQAQ;001b0000006CR5JAAW;02i7S00000155fAQAQ;001b0000006CR5JAAW;001b0000006CR5JAAW;Sistemas McDonalds Portugal Lda;502167017;214405300;desenvolvimento@pt.mcd.com;DIAMOND;a07Qv00000td2sAIAQ;0057S000000YUhdQAG;;Oeiras;1110;Oeiras;a0Qb0000006QCdkEAG;a0Mb000000EQWeUEAX;11;LAGOAS PARK, EDIFICIO 7 2;a0Ab0000004ckM2EAI;2026-08-03T08:42:36.000+0000;Sistemas McDonalds Portugal Lda;a07Qv00000td2sAIAQ;56113
02i7S00000155fFQAQ;0013X00002oPpupQAC;02i7S00000155fFQAQ;0013X00002oPpupQAC;0013X00002oPpupQAC;MFT202 - RESTAURAÇÃO RÁPIDA, UNIPESSOAL LDA;516047205;924072084;maria.gomes@pt.mcd.com;DIAMOND;a07Qv00000td2sEIAQ;0057S000000YUhdQAG;;Angra do Heroísmo;4301;;a0Qb0000006QCb1EAG;a0Mb000000EQWegEAH;;Av. Do Infante Dom Henrique;a0Ab0000004cgWaEAI;2026-08-01T01:04:08.000+0000;MFT202 - RESTAURAÇÃO RÁPIDA, UNIPESSOAL LDA;a07Qv00000td2sEIAQ;56117
02i7S00000155fKQAQ;001b0000006CsMyAAK;02i7S00000155fKQAQ;001b0000006CsMyAAK;001b0000006CsMyAAK;ESTRELA PARQUES G ESTACIONAMENTO LDA;509042155;220120112;estrelaparques@gmail.com;SILVER;a07b0000004ZHrRAAW;0057S000002w4WcQAI;005b0000005zsTZAAY;Porto;1312;Porto;a0Qb0000006QCeHEAW;a0Mb000000EQWeWEAX;13;RUA JOSÉ FALCÃO;a0Ab0000004cR1EEAU;2026-08-01T14:31:27.000+0000;ESTRELA PARQUES G ESTACIONAMENTO LDA;a07b0000004ZHrRAAW;52213
02i7S0000015AJLQA2;001b0000006CjfiAAC;02i7S0000015AJLQA2;001b0000006CjfiAAC;001b0000006CjfiAAC;TANKIU - RESTAURAÇÃO RÁPIDA, LDA;508566029;938899900;francisco.nadais@pt.mcd.com;DIAMOND;a07Qv00000td2sAIAQ;0057S000000YUhdQAG;;São João da Madeira;0116;Sao Joao da Madeira;a0Qb0000006QCbTEAW;a0Mb000000EQWeKEAX;01;Avenida da Liberdade, Travessas;a0Ab0000004chNrEAI;2026-08-01T01:11:22.000+0000;TANKIU - RESTAURAÇÃO RÁPIDA, LDA;a07Qv00000td2sAIAQ;56113
02i7S0000015AJUQA2;0010X00004NkPx0QAF;02i7S0000015AJUQA2;0010X00004NkPx0QAF;0010X00004NkPx0QAF;LEASE PLAN PORTUGAL LDA;502167610;214540035;lppt.fornecedores@leaseplan.com;SILVER;a07Qv00000td2NhIAI;0057S000002w4WcQAI;0053X00000DZLyuQAH;Oeiras;1110;;a0Qb0000006QCdkEAG;a0Mb000000EQWeUEAX;;Quinta da Fonte, Ed.Q43-Fernão Magalhães;a0Ab0000004cKEBEA2;2026-08-03T12:14:50.000+0000;LEASE PLAN PORTUGAL LDA;a07Qv00000td2NhIAI;77112
02i7S0000015AJZQA2;0010X00004NkPx0QAF;02i7S0000015AJZQA2;0010X00004NkPx0QAF;0010X00004NkPx0QAF;LEASE PLAN PORTUGAL LDA;502167610;214540035;lppt.fornecedores@leaseplan.com;SILVER;a07Qv00000td2NhIAI;0057S000002w4WcQAI;0053X00000DZLyuQAH;Oeiras;1110;;a0Qb0000006QCdkEAG;a0Mb000000EQWeUEAX;;Quinta da Fonte, Ed.Q43-Fernão Magalhães;a0Ab0000004cKEBEA2;2026-08-03T12:14:50.000+0000;LEASE PLAN PORTUGAL LDA;a07Qv00000td2NhIAI;77112
02i7S0000015AJeQAM;0010X00004NkPx0QAF;02i7S0000015AJeQAM;0010X00004NkPx0QAF;0010X00004NkPx0QAF;LEASE PLAN PORTUGAL LDA;502167610;214540035;lppt.fornecedores@leaseplan.com;SILVER;a07Qv00000td2NhIAI;0057S000002w4WcQAI;0053X00000DZLyuQAH;Oeiras;1110;;a0Qb0000006QCdkEAG;a0Mb000000EQWeUEAX;;Quinta da Fonte, Ed.Q43-Fernão Magalhães;a0Ab0000004cKEBEA2;2026-08-03T12:14:50.000+0000;LEASE PLAN PORTUGAL LDA;a07Qv00000td2NhIAI;77112
02i7S0000015AMTQA2;001b0000006CR5JAAW;02i7S0000015AMTQA2;001b0000006CR5JAAW;001b0000006CR5JAAW;Sistemas McDonalds Portugal Lda;502167017;214405300;desenvolvimento@pt.mcd.com;DIAMOND;a07Qv00000td2sAIAQ;0057S000000YUhdQAG;;Oeiras;1110;Oeiras;a0Qb0000006QCdkEAG;a0Mb000000EQWeUEAX;11;LAGOAS PARK, EDIFICIO 7 2;a0Ab0000004ckM2EAI;2026-08-03T08:42:36.000+0000;Sistemas McDonalds Portugal Lda;a07Qv00000td2sAIAQ;56113
02i7S0000015AMYQA2;001b0000006CXVvAAO;02i7S0000015AMYQA2;001b0000006CXVvAAO;001b0000006CXVvAAO;MENUXISEL - RESTAURACAO RAPIDA, LDA;505008963;934009434;fabiana.aranha@pt.mcd.com;DIAMOND;a07Qv00000td2s8IAA;0057S000000YUhdQAG;;Vila Nova de Gaia;1317;;a0Qb0000006QCeMEAW;a0Mb000000EQWeWEAX;13;Trav. Prof. Márcia Caldeira, nº48;a0Ab0000004cm6JEAQ;2026-08-01T01:08:55.000+0000;MENUXISEL - RESTAURACAO RAPIDA, LDA;a07Qv00000td2s8IAA;56111
02i7S0000015AMdQAM;0010X00004NkPx0QAF;02i7S0000015AMdQAM;0010X00004NkPx0QAF;0010X00004NkPx0QAF;LEASE PLAN PORTUGAL LDA;502167610;214540035;lppt.fornecedores@leaseplan.com;SILVER;a07Qv00000td2NhIAI;0057S000002w4WcQAI;0053X00000DZLyuQAH;Oeiras;1110;;a0Qb0000006QCdkEAG;a0Mb000000EQWeUEAX;;Quinta da Fonte, Ed.Q43-Fernão Magalhães;a0Ab0000004cKEBEA2;2026-08-03T12:14:50.000+0000;LEASE PLAN PORTUGAL LDA;a07Qv00000td2NhIAI;77112
02i7S0000015AMiQAM;0010X00004NkPx0QAF;02i7S0000015AMiQAM;0010X00004NkPx0QAF;0010X00004NkPx0QAF;LEASE PLAN PORTUGAL LDA;502167610;214540035;lppt.fornecedores@leaseplan.com;SILVER;a07Qv00000td2NhIAI;0057S000002w4WcQAI;0053X00000DZLyuQAH;Oeiras;1110;;a0Qb0000006QCdkEAG;a0Mb000000EQWeUEAX;;Quinta da Fonte, Ed.Q43-Fernão Magalhães;a0Ab0000004cKEBEA2;2026-08-03T12:14:50.000+0000;LEASE PLAN PORTUGAL LDA;a07Qv00000td2NhIAI;77112
02i7S0000015AMnQAM;0010X00004NkPx0QAF;02i7S0000015AMnQAM;0010X00004NkPx0QAF;0010X00004NkPx0QAF;LEASE PLAN PORTUGAL LDA;502167610;214540035;lppt.fornecedores@leaseplan.com;SILVER;a07Qv00000td2NhIAI;0057S000002w4WcQAI;0053X00000DZLyuQAH;Oeiras;1110;;a0Qb0000006QCdkEAG;a0Mb000000EQWeUEAX;;Quinta da Fonte, Ed.Q43-Fernão Magalhães;a0Ab0000004cKEBEA2;2026-08-03T12:14:50.000+0000;LEASE PLAN PORTUGAL LDA;a07Qv00000td2NhIAI;77112
02i7S0000015AMsQAM;0010X00004NkPx0QAF;02i7S0000015AMsQAM;0010X00004NkPx0QAF;0010X00004NkPx0QAF;LEASE PLAN PORTUGAL LDA;502167610;214540035;lppt.fornecedores@leaseplan.com;SILVER;a07Qv00000td2NhIAI;0057S000002w4WcQAI;0053X00000DZLyuQAH;Oeiras;1110;;a0Qb0000006QCdkEAG;a0Mb000000EQWeUEAX;;Quinta da Fonte, Ed.Q43-Fernão Magalhães;a0Ab0000004cKEBEA2;2026-08-03T12:14:50.000+0000;LEASE PLAN PORTUGAL LDA;a07Qv00000td2NhIAI;77112
02i7S0000015AMxQAM;0010X00004NkPx0QAF;02i7S0000015AMxQAM;0010X00004NkPx0QAF;0010X00004NkPx0QAF;LEASE PLAN PORTUGAL LDA;502167610;214540035;lppt.fornecedores@leaseplan.com;SILVER;a07Qv00000td2NhIAI;0057S000002w4WcQAI;0053X00000DZLyuQAH;Oeiras;1110;;a0Qb0000006QCdkEAG;a0Mb000000EQWeUEAX;;Quinta da Fonte, Ed.Q43-Fernão Magalhães;a0Ab0000004cKEBEA2;2026-08-03T12:14:50.000+0000;LEASE PLAN PORTUGAL LDA;a07Qv00000td2NhIAI;77112
02i7S0000015AN2QAM;0010X00004NkPx0QAF;02i7S0000015AN2QAM;0010X00004NkPx0QAF;0010X00004NkPx0QAF;LEASE PLAN PORTUGAL LDA;502167610;214540035;lppt.fornecedores@leaseplan.com;SILVER;a07Qv00000td2NhIAI;0057S000002w4WcQAI;0053X00000DZLyuQAH;Oeiras;1110;;a0Qb0000006QCdkEAG;a0Mb000000EQWeUEAX;;Quinta da Fonte, Ed.Q43-Fernão Magalhães;a0Ab0000004cKEBEA2;2026-08-03T12:14:50.000+0000;LEASE PLAN PORTUGAL LDA;a07Qv00000td2NhIAI;77112
02i7S0000015AN7QAM;0010X00004NkPx0QAF;02i7S0000015AN7QAM;0010X00004NkPx0QAF;0010X00004NkPx0QAF;LEASE PLAN PORTUGAL LDA;502167610;214540035;lppt.fornecedores@leaseplan.com;SILVER;a07Qv00000td2NhIAI;0057S000002w4WcQAI;0053X00000DZLyuQAH;Oeiras;1110;;a0Qb0000006QCdkEAG;a0Mb000000EQWeUEAX;;Quinta da Fonte, Ed.Q43-Fernão Magalhães;a0Ab0000004cKEBEA2;2026-08-03T12:14:50.000+0000;LEASE PLAN PORTUGAL LDA;a07Qv00000td2NhIAI;77112
02i7S0000015AOKQA2;001b0000040rXm0AAE;02i7S0000015AOKQA2;001b0000040rXm0AAE;001b0000040rXm0AAE;COVIREST, LDA.;514401419;271237278;angelina.remedios@pt.mcd.com;DIAMOND;a07Qv00000td2sDIAQ;0057S000000YUhdQAG;;Covilhã;0503;;a0Qb0000006QCcDEAW;a0Mb000000EQWeOEAX;;Alameda da Europa, lote 7;a0Ab0000004c61mEAA;2026-08-01T01:14:12.000+0000;COVIREST, LDA.;a07Qv00000td2sDIAQ;56116
02i7S0000015AOPQA2;001b0000042Rf4bAAC;02i7S0000015AOPQA2;001b0000042Rf4bAAC;001b0000042Rf4bAAC;ST PORTO ALTO - SERVIÇOS DE RESTAURAÇÃO, S.A.;514404167;969653045;faturas@anateigrupo.onmicrosoft.com;DIAMOND;a07Qv00000td2sAIAQ;0057S000000YUhdQAG;;Benavente;1405;;a0Qb0000006QCYzEAO;a0Mb000000EQWeXEAX;;Av. das Nações Unidas, nº 24;a0Ab0000004cmFwEAI;2026-08-01T01:14:12.000+0000;ST PORTO ALTO - SERVIÇOS DE RESTAURAÇÃO, S.A.;a07Qv00000td2sAIAQ;56113
02i7S0000015AOUQA2;001b0000006CVMgAAO;02i7S0000015AOUQA2;001b0000006CVMgAAO;001b0000006CVMgAAO;BK PORTUGAL S A;504661264;938074005;tais.silva@rbeurope.com;DIAMOND;a07Qv00000td2sAIAQ;005b0000000ZEpNAAW;0053X00000CfJhRQAV;Lisboa;1106;Porto;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;13;Rua General Firmino Miguel, nº 5, 9 B;a0Ab0000004cH1VEAU;2026-08-03T08:46:11.000+0000;BK PORTUGAL S A;a07Qv00000td2sAIAQ;56113
02i7S0000015AOZQA2;001b0000006CQVyAAO;02i7S0000015AOZQA2;001b0000006CQVyAAO;001b0000006CQVyAAO;Iberusa - Hotelaria e Restauracao, SA;502604735;932302131;dmorais@volare.pt;DIAMOND;a07Qv00000td2sAIAQ;005b0000000ZEpNAAW;005b0000000ZwTDAA0;Porto;1312;Porto;a0Qb0000006QCeHEAW;a0Mb000000EQWeWEAX;13;Rua Nossa Senhora de Fatima;a0Ab0000004cRA5EAM;2026-08-03T08:50:09.000+0000;Iberusa - Hotelaria e Restauracao, SA;a07Qv00000td2sAIAQ;56113
02i7S0000015AOeQAM;001b0000006CVMgAAO;02i7S0000015AOeQAM;001b0000006CVMgAAO;001b0000006CVMgAAO;BK PORTUGAL S A;504661264;938074005;tais.silva@rbeurope.com;DIAMOND;a07Qv00000td2sAIAQ;005b0000000ZEpNAAW;0053X00000CfJhRQAV;Lisboa;1106;Porto;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;13;Rua General Firmino Miguel, nº 5, 9 B;a0Ab0000004cH1VEAU;2026-08-03T08:46:11.000+0000;BK PORTUGAL S A;a07Qv00000td2sAIAQ;56113
02i7S0000015AR9QAM;001b0000006CR5JAAW;02i7S0000015AR9QAM;001b0000006CR5JAAW;001b0000006CR5JAAW;Sistemas McDonalds Portugal Lda;502167017;214405300;desenvolvimento@pt.mcd.com;DIAMOND;a07Qv00000td2sAIAQ;0057S000000YUhdQAG;;Oeiras;1110;Oeiras;a0Qb0000006QCdkEAG;a0Mb000000EQWeUEAX;11;LAGOAS PARK, EDIFICIO 7 2;a0Ab0000004ckM2EAI;2026-08-03T08:42:36.000+0000;Sistemas McDonalds Portugal Lda;a07Qv00000td2sAIAQ;56113
02i7S0000015AREQA2;001b0000006CUxZAAW;02i7S0000015AREQA2;001b0000006CUxZAAW;001b0000006CUxZAAW;GRAMPIAM INVESTIMENTOS HOTELEIROS SA;501549072;912250033;gm@quintadolagohotel.com;PLATINUM;a07Qv00000td2ryIAA;0050X00000AGVprQAH;;Loulé;0808;Loule;a0Qb0000006QCcyEAG;a0Mb000000EQWeREAX;08;Hotel Quinta do Lago, Rua Quinta do Lago;a0Ab0000004cjBTEAY;2026-08-01T01:08:22.000+0000;GRAMPIAM INVESTIMENTOS HOTELEIROS SA;a07Qv00000td2ryIAA;55101
02i7S0000015ARJQA2;001b0000006CUxZAAW;02i7S0000015ARJQA2;001b0000006CUxZAAW;001b0000006CUxZAAW;GRAMPIAM INVESTIMENTOS HOTELEIROS SA;501549072;912250033;gm@quintadolagohotel.com;PLATINUM;a07Qv00000td2ryIAA;0050X00000AGVprQAH;;Loulé;0808;Loule;a0Qb0000006QCcyEAG;a0Mb000000EQWeREAX;08;Hotel Quinta do Lago, Rua Quinta do Lago;a0Ab0000004cjBTEAY;2026-08-01T01:08:22.000+0000;GRAMPIAM INVESTIMENTOS HOTELEIROS SA;a07Qv00000td2ryIAA;55101
02i7S0000015AROQA2;001b0000006CUxZAAW;02i7S0000015AROQA2;001b0000006CUxZAAW;001b0000006CUxZAAW;GRAMPIAM INVESTIMENTOS HOTELEIROS SA;501549072;912250033;gm@quintadolagohotel.com;PLATINUM;a07Qv00000td2ryIAA;0050X00000AGVprQAH;;Loulé;0808;Loule;a0Qb0000006QCcyEAG;a0Mb000000EQWeREAX;08;Hotel Quinta do Lago, Rua Quinta do Lago;a0Ab0000004cjBTEAY;2026-08-01T01:08:22.000+0000;GRAMPIAM INVESTIMENTOS HOTELEIROS SA;a07Qv00000td2ryIAA;55101
02i7S0000015ARxQAM;0010X00004NkPx0QAF;02i7S0000015ARxQAM;0010X00004NkPx0QAF;0010X00004NkPx0QAF;LEASE PLAN PORTUGAL LDA;502167610;214540035;lppt.fornecedores@leaseplan.com;SILVER;a07Qv00000td2NhIAI;0057S000002w4WcQAI;0053X00000DZLyuQAH;Oeiras;1110;;a0Qb0000006QCdkEAG;a0Mb000000EQWeUEAX;;Quinta da Fonte, Ed.Q43-Fernão Magalhães;a0Ab0000004cKEBEA2;2026-08-03T12:14:50.000+0000;LEASE PLAN PORTUGAL LDA;a07Qv00000td2NhIAI;77112
02i7S0000015FplQAE;0010X00004NkPx0QAF;02i7S0000015FplQAE;0010X00004NkPx0QAF;0010X00004NkPx0QAF;LEASE PLAN PORTUGAL LDA;502167610;214540035;lppt.fornecedores@leaseplan.com;SILVER;a07Qv00000td2NhIAI;0057S000002w4WcQAI;0053X00000DZLyuQAH;Oeiras;1110;;a0Qb0000006QCdkEAG;a0Mb000000EQWeUEAX;;Quinta da Fonte, Ed.Q43-Fernão Magalhães;a0Ab0000004cKEBEA2;2026-08-03T12:14:50.000+0000;LEASE PLAN PORTUGAL LDA;a07Qv00000td2NhIAI;77112
02i7S0000015SNHQA2;001b0000006CQATAA4;02i7S0000015SNHQA2;001b0000006CQATAA4;001b0000006CQATAA4;Cdpt 22 - Investimentos e Gestão Imobiliária, S.A;500286809;219349450;pr@codanportugal.pt;PLATINUM;a07b0000004ZHwtAAG;0057S000001EnsKQAS;005b0000005zsTaAAI;Odivelas;1116;Odivelas;a0Qb0000006QCdqEAG;a0Mb000000EQWeUEAX;11;Rua Stig Husted-Andersen;a0Ab0000004cMhbEAE;2026-08-01T01:06:33.000+0000;Cdpt 22 - Investimentos e Gestão Imobiliária, S.A;a07b0000004ZHwtAAG;32502
02i7S0000015VfmQAE;0013X00003KHV3VQAX;02i7S0000015VfmQAE;0013X00003KHV3VQAX;0013X00003KHV3VQAX;N7NAZARÉ - SERVIÇO RESTAURAÇÃO, LDA;516293630;967814418;mcdn7nazare@gmail.com;DIAMOND;a07Qv00000td2sEIAQ;0057S000000YUhdQAG;;Nazaré;1011;;a0Qb0000006QCdVEAW;a0Mb000000EQWeTEAX;;Estrada Nacional 242, KM 32+500;a0Ab0000004cjbcEAA;2026-08-01T01:04:16.000+0000;N7NAZARÉ - SERVIÇO RESTAURAÇÃO, LDA;a07Qv00000td2sEIAQ;56117
02i7S000001nJRDQA2;001b0000006CVMgAAO;02i7S000001nJRDQA2;001b0000006CVMgAAO;001b0000006CVMgAAO;BK PORTUGAL S A;504661264;938074005;tais.silva@rbeurope.com;DIAMOND;a07Qv00000td2sAIAQ;005b0000000ZEpNAAW;0053X00000CfJhRQAV;Lisboa;1106;Porto;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;13;Rua General Firmino Miguel, nº 5, 9 B;a0Ab0000004cH1VEAU;2026-08-03T08:46:11.000+0000;BK PORTUGAL S A;a07Qv00000td2sAIAQ;56113
02i7S000001nJRIQA2;001b0000006CVMgAAO;02i7S000001nJRIQA2;001b0000006CVMgAAO;001b0000006CVMgAAO;BK PORTUGAL S A;504661264;938074005;tais.silva@rbeurope.com;DIAMOND;a07Qv00000td2sAIAQ;005b0000000ZEpNAAW;0053X00000CfJhRQAV;Lisboa;1106;Porto;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;13;Rua General Firmino Miguel, nº 5, 9 B;a0Ab0000004cH1VEAU;2026-08-03T08:46:11.000+0000;BK PORTUGAL S A;a07Qv00000td2sAIAQ;56113
02i7S000001nJRNQA2;001b0000006CR5JAAW;02i7S000001nJRNQA2;001b0000006CR5JAAW;001b0000006CR5JAAW;Sistemas McDonalds Portugal Lda;502167017;214405300;desenvolvimento@pt.mcd.com;DIAMOND;a07Qv00000td2sAIAQ;0057S000000YUhdQAG;;Oeiras;1110;Oeiras;a0Qb0000006QCdkEAG;a0Mb000000EQWeUEAX;11;LAGOAS PARK, EDIFICIO 7 2;a0Ab0000004ckM2EAI;2026-08-03T08:42:36.000+0000;Sistemas McDonalds Portugal Lda;a07Qv00000td2sAIAQ;56113
02i7S000001nJRSQA2;001b0000006CVMgAAO;02i7S000001nJRSQA2;001b0000006CVMgAAO;001b0000006CVMgAAO;BK PORTUGAL S A;504661264;938074005;tais.silva@rbeurope.com;DIAMOND;a07Qv00000td2sAIAQ;005b0000000ZEpNAAW;0053X00000CfJhRQAV;Lisboa;1106;Porto;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;13;Rua General Firmino Miguel, nº 5, 9 B;a0Ab0000004cH1VEAU;2026-08-03T08:46:11.000+0000;BK PORTUGAL S A;a07Qv00000td2sAIAQ;56113
02i7S000001nK40QAE;0010X00004awfJ3QAI;02i7S000001nK40QAE;0010X00004awfJ3QAI;0010X00004awfJ3QAI;ST Vila Franca, Serviços de Restauração, SA;515489492;969653045;dayane.santos@pt.mcd.com;DIAMOND;a07Qv00000td2sAIAQ;0057S000000YUhdQAG;;Vila Franca de Xira;1114;;a0Qb0000006QCdoEAG;a0Mb000000EQWeUEAX;;EN10 - Avenida Barranco de Cegos Nº 10;a0Ab0000004cM5MEAU;2026-08-01T01:01:15.000+0000;ST Vila Franca, Serviços de Restauração, SA;a07Qv00000td2sAIAQ;56113
02i7S000001nK45QAE;001b0000006CR5JAAW;02i7S000001nK45QAE;001b0000006CR5JAAW;001b0000006CR5JAAW;Sistemas McDonalds Portugal Lda;502167017;214405300;desenvolvimento@pt.mcd.com;DIAMOND;a07Qv00000td2sAIAQ;0057S000000YUhdQAG;;Oeiras;1110;Oeiras;a0Qb0000006QCdkEAG;a0Mb000000EQWeUEAX;11;LAGOAS PARK, EDIFICIO 7 2;a0Ab0000004ckM2EAI;2026-08-03T08:42:36.000+0000;Sistemas McDonalds Portugal Lda;a07Qv00000td2sAIAQ;56113
02i7S000001nKevQAE;0010X00004NkPx0QAF;02i7S000001nKevQAE;0010X00004NkPx0QAF;0010X00004NkPx0QAF;LEASE PLAN PORTUGAL LDA;502167610;214540035;lppt.fornecedores@leaseplan.com;SILVER;a07Qv00000td2NhIAI;0057S000002w4WcQAI;0053X00000DZLyuQAH;Oeiras;1110;;a0Qb0000006QCdkEAG;a0Mb000000EQWeUEAX;;Quinta da Fonte, Ed.Q43-Fernão Magalhães;a0Ab0000004cKEBEA2;2026-08-03T12:14:50.000+0000;LEASE PLAN PORTUGAL LDA;a07Qv00000td2NhIAI;77112
02i7S000001nKf5QAE;0013X000035A85IQAS;02i7S000001nKf5QAE;0013X000035A85IQAS;0013X000035A85IQAS;SULBARREIRO DRIVE, UNIPESSOAL LDA;516171682;966815157;ana.figueira@pt.mcd.com;DIAMOND;a07Qv00000td2sAIAQ;0057S000000YUhdQAG;;Barreiro;1504;;a0Qb0000006QCZJEA4;a0Mb000000EQWeYEAX;;Avenida Escola Fuzileiros Navais;a0Ab0000004cY5ZEAU;2026-08-01T01:04:12.000+0000;SULBARREIRO DRIVE, UNIPESSOAL LDA;a07Qv00000td2sAIAQ;56113
02i7S000001nKfAQAU;001b0000006CQVyAAO;02i7S000001nKfAQAU;001b0000006CQVyAAO;001b0000006CQVyAAO;Iberusa - Hotelaria e Restauracao, SA;502604735;932302131;dmorais@volare.pt;DIAMOND;a07Qv00000td2sAIAQ;005b0000000ZEpNAAW;005b0000000ZwTDAA0;Porto;1312;Porto;a0Qb0000006QCeHEAW;a0Mb000000EQWeWEAX;13;Rua Nossa Senhora de Fatima;a0Ab0000004cRA5EAM;2026-08-03T08:50:09.000+0000;Iberusa - Hotelaria e Restauracao, SA;a07Qv00000td2sAIAQ;56113
02i7S000001nKqbQAE;001b0000006CbDVAA0;02i7S000001nKqbQAE;001b0000006CbDVAA0;001b0000006CbDVAA0;REPSOL PORTUGUESA, LDA.;500246963;213119000;sgp_s2p_fornecedores@repsol.com;DIAMOND;a07b0000009aRYxAAM;005b00000010uxSAAQ;005b0000005zsTaAAI;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. Jose Malhoa;a0Ab0000004cHFOEA2;2026-07-30T10:37:18.000+0000;REPSOL PORTUGUESA, LDA.;a07b0000009aRYxAAM;46711
02i7S000001nL9zQAE;001b0000006CSDvAAO;02i7S000001nL9zQAE;001b0000006CSDvAAO;001b0000006CSDvAAO;Brisa-Auto Estradas de Portugal, SA;500048177;214448500;guilherme.sousa@brisa.pt;DIAMOND;a07b0000009aRZdAAM;0050X000009M2UMQA0;0050X0000078ugDQAQ;Cascais;1105;Cascais;a0Qb0000006QCdfEAG;a0Mb000000EQWeUEAX;11;Quinta da Torre d'Aguilha Edificio Brisa;a0Ab0000004cGMpEAM;2026-08-01T15:58:18.000+0000;Brisa-Auto Estradas de Portugal, SA;a07b0000009aRZdAAM;70100
02i7S000001nLP9QAM;001b0000006CSDvAAO;02i7S000001nLP9QAM;001b0000006CSDvAAO;001b0000006CSDvAAO;Brisa-Auto Estradas de Portugal, SA;500048177;214448500;guilherme.sousa@brisa.pt;DIAMOND;a07b0000009aRZdAAM;0050X000009M2UMQA0;0050X0000078ugDQAQ;Cascais;1105;Cascais;a0Qb0000006QCdfEAG;a0Mb000000EQWeUEAX;11;Quinta da Torre d'Aguilha Edificio Brisa;a0Ab0000004cGMpEAM;2026-08-01T15:58:18.000+0000;Brisa-Auto Estradas de Portugal, SA;a07b0000009aRZdAAM;70100
02i7S000001nLPeQAM;001b0000006CSDvAAO;02i7S000001nLPeQAM;001b0000006CSDvAAO;001b0000006CSDvAAO;Brisa-Auto Estradas de Portugal, SA;500048177;214448500;guilherme.sousa@brisa.pt;DIAMOND;a07b0000009aRZdAAM;0050X000009M2UMQA0;0050X0000078ugDQAQ;Cascais;1105;Cascais;a0Qb0000006QCdfEAG;a0Mb000000EQWeUEAX;11;Quinta da Torre d'Aguilha Edificio Brisa;a0Ab0000004cGMpEAM;2026-08-01T15:58:18.000+0000;Brisa-Auto Estradas de Portugal, SA;a07b0000009aRZdAAM;70100
02i7S000001nLPjQAM;001b0000006CSDvAAO;02i7S000001nLPjQAM;001b0000006CSDvAAO;001b0000006CSDvAAO;Brisa-Auto Estradas de Portugal, SA;500048177;214448500;guilherme.sousa@brisa.pt;DIAMOND;a07b0000009aRZdAAM;0050X000009M2UMQA0;0050X0000078ugDQAQ;Cascais;1105;Cascais;a0Qb0000006QCdfEAG;a0Mb000000EQWeUEAX;11;Quinta da Torre d'Aguilha Edificio Brisa;a0Ab0000004cGMpEAM;2026-08-01T15:58:18.000+0000;Brisa-Auto Estradas de Portugal, SA;a07b0000009aRZdAAM;70100
02i7S000001nLW4QAM;001b0000006CQVyAAO;02i7S000001nLW4QAM;001b0000006CQVyAAO;001b0000006CQVyAAO;Iberusa - Hotelaria e Restauracao, SA;502604735;932302131;dmorais@volare.pt;DIAMOND;a07Qv00000td2sAIAQ;005b0000000ZEpNAAW;005b0000000ZwTDAA0;Porto;1312;Porto;a0Qb0000006QCeHEAW;a0Mb000000EQWeWEAX;13;Rua Nossa Senhora de Fatima;a0Ab0000004cRA5EAM;2026-08-03T08:50:09.000+0000;Iberusa - Hotelaria e Restauracao, SA;a07Qv00000td2sAIAQ;56113
02i7S000001nLiTQAU;001b0000006CVMgAAO;02i7S000001nLiTQAU;001b0000006CVMgAAO;001b0000006CVMgAAO;BK PORTUGAL S A;504661264;938074005;tais.silva@rbeurope.com;DIAMOND;a07Qv00000td2sAIAQ;005b0000000ZEpNAAW;0053X00000CfJhRQAV;Lisboa;1106;Porto;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;13;Rua General Firmino Miguel, nº 5, 9 B;a0Ab0000004cH1VEAU;2026-08-03T08:46:11.000+0000;BK PORTUGAL S A;a07Qv00000td2sAIAQ;56113
02i7S000001nLiiQAE;0010X00004NkPx0QAF;02i7S000001nLiiQAE;0010X00004NkPx0QAF;0010X00004NkPx0QAF;LEASE PLAN PORTUGAL LDA;502167610;214540035;lppt.fornecedores@leaseplan.com;SILVER;a07Qv00000td2NhIAI;0057S000002w4WcQAI;0053X00000DZLyuQAH;Oeiras;1110;;a0Qb0000006QCdkEAG;a0Mb000000EQWeUEAX;;Quinta da Fonte, Ed.Q43-Fernão Magalhães;a0Ab0000004cKEBEA2;2026-08-03T12:14:50.000+0000;LEASE PLAN PORTUGAL LDA;a07Qv00000td2NhIAI;77112
